original,forecast
2024-01-01,8.06311832772106
2024-04-01,8.084147033257386
2024-07-01,8.103933586387162
2024-10-01,8.123170282587983
2025-01-01,8.141603414612721
2025-04-01,8.159379691660613
2025-07-01,8.176474235660482
2025-10-01,8.19293366646837
2026-01-01,8.208772873629
2026-04-01,8.224018926283271
2026-07-01,8.238692465765546
2026-10-01,8.252815658447103
2027-01-01,8.266408862015535
2027-04-01,8.279492085441937
2027-07-01,8.29208441059317
2027-10-01,8.304204278318645
2028-01-01,8.315869405729291
2028-04-01,8.327096858717045
2028-07-01,8.337903057114186
2028-10-01,8.348303807122724
2029-01-01,8.358314320858401
2029-04-01,8.36794924011913
2029-07-01,8.377222657155217
2029-10-01,8.386148135555262
2030-01-01,8.394738729968154
2030-04-01,8.403007005246671
2030-07-01,8.410965054804166
2030-10-01,8.418624518311665
2031-01-01,8.425996598718593
2031-04-01,8.433092078640135
2031-07-01,8.439921336127515
2031-10-01,8.446494359847522
2032-01-01,8.452820763692086
2032-04-01,8.458909800839896
2032-07-01,8.46477037729033
2032-10-01,8.470411064889642
2033-01-01,8.475840113868376
2033-04-01,8.481065464908395
2033-07-01,8.486094760757151
2033-10-01,8.490935357406178
2034-01-01,8.495594334850182
2034-04-01,8.500078507442439
2034-07-01,8.50439443386166
2034-10-01,8.508548426704914
2035-01-01,8.512546561720598
2035-04-01,8.516394686695003
2035-07-01,8.520098430005461
2035-10-01,8.523663208852565
2036-01-01,8.527094237183514
2036-04-01,8.530396533318195
2036-07-01,8.53357492728911
2036-10-01,8.536634067905922
2037-01-01,8.539578429554942
2037-04-01,8.542412318743484
2037-07-01,8.545139880398693
2037-10-01,8.547765103930033
2038-01-01,8.550291829064307
2038-04-01,8.552723751461754
2038-07-01,8.555064428121428
2038-10-01,8.557317282583764
2039-01-01,8.559485609937946
2039-04-01,8.561572581641398
2039-07-01,8.563581250158453
2039-10-01,8.565514553424967
2040-01-01,8.56737531914543
2040-04-01,8.569166268928853
2040-07-01,8.570890022269465
2040-10-01,8.572549100378058
2041-01-01,8.57414592986959
2041-04-01,8.575682846312414
2041-07-01,8.57716209764435
2041-10-01,8.578585847460582
2042-01-01,8.579956178178193
2042-04-01,8.58127509408197
2042-07-01,8.582544524255928
2042-10-01,8.583766325404842
2043-01-01,8.584942284569914
2043-04-01,8.586074121742557
2043-07-01,8.5871634923801
2043-10-01,8.5882119898271
2044-01-01,8.589221147645826
2044-04-01,8.590192441859285
2044-07-01,8.591127293110093
2044-10-01,8.592027068738348
2045-01-01,8.592893084781545
2045-04-01,8.593726607899448
2045-07-01,8.594528857226738
2045-10-01,8.59530100615616
2046-01-01,8.596044184054758
2046-04-01,8.596759477915722
2046-07-01,8.597447933948251
2046-10-01,8.598110559107774
2047-01-01,8.598748322568744
2047-04-01,8.599362157142188
2047-07-01,8.599952960640058
2047-10-01,8.600521597188399
2048-01-01,8.601068898491244
2048-04-01,8.601595665047086
2048-07-01,8.602102667319711
2048-10-01,8.602590646865105
2049-01-01,8.603060317416064
2049-04-01,8.603512365926132
2049-07-01,8.603947453574351
2049-10-01,8.604366216732323
2050-01-01,8.604769267894987
2050-04-01,8.605157196576465
2050-07-01,8.605530570172313
2050-10-01,8.605889934789397
2051-01-01,8.606235816044656
2051-04-01,8.606568719833877
2051-07-01,8.606889133071638
2051-10-01,8.607197524403476
2052-01-01,8.60749434489135
2052-04-01,8.607780028673368
2052-07-01,8.608054993598778
2052-10-01,8.60831964183912
2053-01-01,8.60857436047646
2053-04-01,8.608819522069542
2053-07-01,8.6090554851987
2053-10-01,8.609282594990338
