original,forecast
2024-01-01,7.739609675560369
2024-04-01,7.719318188245606
2024-07-01,7.628424047160811
2024-10-01,7.650277113659392
2025-01-01,7.5900385339981575
2025-04-01,7.624788094710112
2025-07-01,7.577395824689809
2025-10-01,7.614814434995236
2026-01-01,7.573813645210435
2026-04-01,7.610408759001544
2026-07-01,7.573380950831046
2026-10-01,7.608038878745554
2027-01-01,7.574006049821501
2027-04-01,7.606447887897465
2027-07-01,7.574951353177801
2027-10-01,7.605186045293379
2028-01-01,7.575959169908427
2028-04-01,7.604090129990255
2028-07-01,7.576941717299319
2028-10-01,7.603098790180946
2029-01-01,7.577871211623932
2029-04-01,7.602187043656035
2029-07-01,7.578740910018859
2029-10-01,7.601343033095326
2030-01-01,7.579551311797768
2030-04-01,7.600559766983944
2030-07-01,7.58030528063109
2030-10-01,7.599832175862093
2031-01-01,7.581006329151933
2031-04-01,7.599156054550254
2031-07-01,7.58165802400742
2031-10-01,7.59852767415664
2032-01-01,7.582263787299784
2032-04-01,7.597943632511574
2032-07-01,7.582826837719078
2032-10-01,7.5974007899974545
2033-01-01,7.583350180399025
2033-04-01,7.596896236446784
2033-07-01,7.583836613294174
2033-10-01,7.5964272697872435
2034-01-01,7.584288738712351
2034-04-01,7.595991379530745
2034-07-01,7.584708976021394
2034-10-01,7.59558623261066
2035-01-01,7.585099574164565
2035-04-01,7.595209660637682
2035-07-01,7.585462623543198
2035-10-01,7.5948596482033945
2036-01-01,7.585800067149918
2036-04-01,7.5945343220615555
2036-07-01,7.586113710948067
2036-10-01,7.594231941091156
2037-01-01,7.586405233530217
2037-04-01,7.59395088697401
2037-07-01,7.58667619509943
2037-10-01,7.593689655532212
2038-01-01,7.586928045818466
2038-04-01,7.593446848677391
2038-07-01,7.587162133570628
2038-10-01,7.593221166928082
2039-01-01,7.587379711173405
2039-04-01,7.593011402454948
2039-07-01,7.587581943083409
2039-10-01,7.592816432616558
2040-01-01,7.5877699116284285
2040-04-01,7.592635213951097
2040-07-01,7.587944622799955
2040-10-01,7.592466776591849
2041-01-01,7.588107011637155
2041-04-01,7.59231021907655
2041-07-01,7.588257947231123
2041-10-01,7.592164703522838
2042-01-01,7.588398237376181
2042-04-01,7.592029451143981
2042-07-01,7.588528632893122
2042-10-01,7.591903738080877
2043-01-01,7.58864983164754
2043-04-01,7.59178689152802
2043-07-01,7.588762482284751
2043-10-01,7.591678286132708
2044-01-01,7.588867187701276
2044-04-01,7.591577340648201
2044-07-01,7.588964508271505
2044-10-01,7.591483514822947
2045-01-01,7.58905496484676
2045-04-01,7.591396306509195
2045-07-01,7.589139041542854
2045-10-01,7.59131524897555
2046-01-01,7.589217188331037
2046-04-01,7.59123990840906
2046-07-01,7.589289823446198
2046-10-01,7.5911698815934905
2047-01-01,7.5893573356252295
2047-04-01,7.591104793751346
2047-07-01,7.589420086187509
2047-10-01,7.591044296538092
2048-01-01,7.58947841096865
2048-04-01,7.590988066177845
2048-07-01,7.589532622117868
2048-10-01,7.590935801730551
2049-01-01,7.589583009768569
2049-04-01,7.590887223481383
2049-07-01,7.589629843591131
2049-10-01,7.590842071443727
2050-01-01,7.589673374236143
2050-04-01,7.59080010396776
2050-07-01,7.589713834675875
2050-10-01,7.590761096447159
2051-01-01,7.589751441451122
2051-04-01,7.590724840117029
2051-07-01,7.589786395830111
2051-10-01,7.590691140936607
2052-01-01,7.589818884885673
2052-04-01,7.590659818550777
2052-07-01,7.589849082496441
2052-10-01,7.590630705324823
2053-01-01,7.58987715027743
2053-04-01,7.590603645447264
2053-07-01,7.589903238444991
2053-10-01,7.590578494095961
