original,forecast
2024-01-01,12.939166375626458
2024-04-01,12.847438946132218
2024-07-01,12.852121722894555
2024-10-01,12.78395773667355
2025-01-01,12.797172235434585
2025-04-01,12.745123463946491
2025-07-01,12.762306036433403
2025-10-01,12.721546125950514
2026-01-01,12.74003053692568
2026-04-01,12.70739037668418
2026-07-01,12.725668996197081
2026-10-01,12.699032826270756
2027-01-01,12.716299563060785
2027-04-01,12.694226136133066
2027-07-01,12.710094422059173
2027-10-01,12.691578672006111
2028-01-01,12.705908111969952
2028-04-01,12.690230633703784
2028-07-01,12.703021026774506
2028-10-01,12.689652512149202
2029-01-01,12.70097956826781
2029-04-01,12.689519702952998
2029-07-01,12.699496500394694
2029-10-01,12.689634528030657
2030-01-01,12.698388805623683
2030-04-01,12.689877765364209
2030-07-01,12.697538906292161
2030-10-01,12.69017854225196
2031-01-01,12.69687044609162
2031-04-01,12.69049565369287
2031-07-01,12.696333147484314
2031-10-01,12.690805986647085
2032-01-01,12.695893328795117
2032-04-01,12.69109736167087
2032-07-01,12.695527952606042
2032-10-01,12.691364118758957
2033-01-01,12.69522087919077
2033-04-01,12.691604406354392
2033-07-01,12.694960498324164
2033-10-01,12.691818526004134
2034-01-01,12.694738224007692
2034-04-01,12.692007930088081
2034-07-01,12.694547530531608
2034-10-01,12.692174622496644
2035-01-01,12.694383329103156
2035-04-01,12.692320806988931
2035-07-01,12.69424155956628
2035-10-01,12.692448686968024
2036-01-01,12.694118918684945
2036-04-01,12.692560357097069
2036-07-01,12.694012675747539
2036-10-01,12.692657749977233
2037-01-01,12.693920544530778
2037-04-01,12.692742615262949
2037-07-01,12.693840592084083
2037-10-01,12.692816517367508
2038-01-01,12.693771171942107
2038-04-01,12.692880843346478
2038-07-01,12.693710873852833
2038-10-01,12.69293681590304
2039-01-01,12.69365848492374
2039-04-01,12.692985508525615
2039-07-01,12.693612958863765
2039-10-01,12.69302786103419
2040-01-01,12.693573391123586
2040-04-01,12.693064694582056
2040-07-01,12.693538998453906
2040-10-01,12.693096725623647
2041-01-01,12.693509101862679
2041-04-01,12.693124578634555
2041-07-01,12.693483112252098
2041-10-01,12.693148797529313
2042-01-01,12.69346051821398
2042-04-01,12.693169855811686
2042-07-01,12.69344087559494
2042-10-01,12.693188165538707
2043-01-01,12.693423798533788
2043-04-01,12.693204085200877
2043-07-01,12.693408951737512
2043-10-01,12.693217926627357
2044-01-01,12.69339604380834
2044-04-01,12.693229961023132
2044-07-01,12.693384821468587
2044-10-01,12.693240424238823
2045-01-01,12.693375064556074
2045-04-01,12.69324952136542
2045-07-01,12.693366581683263
2045-10-01,12.693257430737198
2046-01-01,12.69335920646958
2046-04-01,12.693264307417017
2046-07-01,12.693352794269675
2046-10-01,12.69327028622969
2047-01-01,12.69334721933135
2047-04-01,12.693275484401243
2047-07-01,12.693342372326127
2047-10-01,12.693280003854774
2048-01-01,12.693338158203199
2048-04-01,12.693283933207319
2048-07-01,12.69333449432421
2048-10-01,12.693287349506443
2049-01-01,12.693331308841945
2049-04-01,12.693290319740388
2049-07-01,12.69332853929093
2049-10-01,12.693292902151216
2050-01-01,12.693326131362227
2050-04-01,12.69329514737661
2050-07-01,12.69332403783828
2050-10-01,12.69329709944267
2051-01-01,12.6933222176669
2051-04-01,12.693298796627115
2051-07-01,12.693320635156187
2051-10-01,12.6933002722098
2052-01-01,12.69331925927461
2052-04-01,12.693301555125268
2052-07-01,12.693318063042469
2052-10-01,12.693302670530098
2053-01-01,12.693317023002837
2053-04-01,12.69330364029618
2053-07-01,12.693316118761581
2053-10-01,12.693304483439599
