original,forecast
2024-01-01,7.77670104654438
2024-04-01,7.756288414092059
2024-07-01,7.6653453792593265
2024-10-01,7.687220168163319
2025-01-01,7.626975627763031
2025-04-01,7.66177075373572
2025-07-01,7.61436413226356
2025-10-01,7.651829749094227
2026-01-01,7.610801013429995
2026-04-01,7.647443217767193
2026-07-01,7.610377022891197
2026-10-01,7.64508359928036
2027-01-01,7.611005184494906
2027-04-01,7.643498110397743
2027-07-01,7.611951005175245
2027-10-01,7.642239369367371
2028-01-01,7.612958377841514
2028-04-01,7.641145326471423
2028-07-01,7.613940237376199
2028-10-01,7.640155178921196
2029-01-01,7.614869095210944
2029-04-01,7.639244200263944
2029-07-01,7.615738314509917
2029-10-01,7.638400657850617
2030-01-01,7.6165484209503
2030-04-01,7.637617627503009
2030-07-01,7.617302273059996
2030-10-01,7.636890081781257
2031-01-01,7.618003367095451
2031-04-01,7.636213845744841
2031-07-01,7.618655250310801
2031-10-01,7.635585214629219
2032-01-01,7.619261325584761
2032-04-01,7.635000806686635
2032-07-01,7.619824793694734
2032-10-01,7.634457500090278
2033-01-01,7.620348643504538
2033-04-01,7.633952400364927
2033-07-01,7.6208356583632595
2033-10-01,7.633482819341591
2034-01-01,7.6212884275474675
2034-04-01,7.633046258860091
2034-07-01,7.621709358843057
2034-10-01,7.632640396774304
2035-01-01,7.62210069093045
2035-04-01,7.632263074350858
2035-07-01,7.622464505142437
2035-10-01,7.6319122846988146
2036-01-01,7.62280273648141
2036-04-01,7.631586162064249
2036-07-01,7.623117183892391
2036-10-01,7.6312829718957556
2037-01-01,7.623409519824473
2037-04-01,7.631001101614964
2037-07-01,7.6236812991237315
2037-10-01,7.630739052038325
2038-01-01,7.623933967302157
2038-04-01,7.630495429402916
2038-07-01,7.624168868225604
2038-10-01,7.63026893795326
2039-01-01,7.624387251261308
2039-04-01,7.630058373049533
2039-07-01,7.624590277922851
2039-10-01,7.629862614760421
2040-01-01,7.624779028047897
2040-04-01,7.629680621906543
2040-07-01,7.624954505541511
2040-10-01,7.6295114265227175
2041-01-01,7.625117643715631
2041-04-01,7.629354128709658
2041-07-01,7.625269310253073
2041-10-01,7.62920789184767
2042-01-01,7.6254103118224705
2042-04-01,7.629071938146927
2042-07-01,7.625541398368704
2042-10-01,7.628945544510642
2043-01-01,7.625663267101634
2043-04-01,7.62882803868913
2043-07-01,7.625776566204344
2043-10-01,7.628718795704316
2044-01-01,7.625881898280641
2044-04-01,7.628617234525666
2044-07-01,7.625979823560113
2044-10-01,7.628522814979858
2045-01-01,7.626070862877831
2045-04-01,7.628435034877766
2045-07-01,7.626155500444505
2045-10-01,7.6283534273434634
2046-01-01,7.626234186421862
2046-04-01,7.628277558331054
2046-07-01,7.626307339316918
2046-10-01,7.628207024316111
2047-01-01,7.626375348207889
2047-04-01,7.628141450149451
2047-07-01,7.626438574813583
2047-10-01,7.628080487061832
2048-01-01,7.626497355417273
2048-04-01,7.628023810808951
2048-07-01,7.626552002655288
2048-10-01,7.62797111994689
2049-01-01,7.626602807179827
2049-04-01,7.627922134228822
2049-07-01,7.626650039204857
2049-10-01,7.627876593114466
2050-01-01,7.6266939499432915
2050-04-01,7.62783425438435
2050-07-01,7.626734772943125
2050-10-01,7.627794892851521
2051-01-01,7.626772725329598
2051-04-01,7.62775829916384
2051-07-01,7.626808008960023
2051-10-01,7.627724278690504
2052-01-01,7.626840811497405
2052-04-01,7.6276926504868605
2052-07-01,7.6268713074085595
2052-10-01,7.6276632463320215
2053-01-01,7.6268996588920555
2053-04-01,7.627635909834143
2053-07-01,7.626926016740893
2053-10-01,7.627610495598625
