original,forecast
2024-01-01,1676.091492259705
2024-04-01,1570.9337542781652
2024-07-01,1424.8174845824233
2024-10-01,1594.9943220710904
2025-01-01,1655.313258079399
2025-04-01,1552.2399660485469
2025-07-01,1548.1281540712232
2025-10-01,1636.6496303778408
2026-01-01,1615.6290258697086
2026-04-01,1633.8542949684954
2026-07-01,1629.0289046991725
2026-10-01,1595.21711776122
2027-01-01,1653.5667542448957
2027-04-01,1743.994978355743
2027-07-01,1613.346661093128
2027-10-01,1589.607777369153
2028-01-01,1767.1133838733815
2028-04-01,1769.6852641696855
2028-07-01,1577.2461464082455
2028-10-01,1681.386413648436
2029-01-01,1837.3039175958772
2029-04-01,1726.3266589870782
2029-07-01,1629.3560883696944
2029-10-01,1784.6868910224387
2030-01-01,1811.9988517810427
2030-04-01,1733.6404944307712
2030-07-01,1743.7947001819505
2030-10-01,1796.8358374443148
2031-01-01,1783.8134122755605
2031-04-01,1833.8048023237093
2031-07-01,1800.6670912146096
2031-10-01,1753.7854543723017
2032-01-01,1849.0165873586445
2032-04-01,1928.2715823770386
2032-07-01,1768.0387400420868
2032-10-01,1774.6820043550765
2033-01-01,1961.9226236685734
2033-04-01,1927.861893569319
2033-07-01,1749.5586972782767
2033-10-01,1881.0633059822176
2034-01-01,2005.0613045880648
2034-04-01,1887.5463219421329
2034-07-01,1826.6889308517927
2034-10-01,1965.0365942315225
2035-01-01,1967.359483957569
2035-04-01,1922.218820770226
2035-07-01,1935.6912867385124
2035-10-01,1953.4184670902807
2036-01-01,1960.0717560372912
2036-04-01,2032.5014474508873
2036-07-01,1965.1195471141139
2036-10-01,1918.133830327066
2037-01-01,2047.611243164392
2037-04-01,2104.677556497407
2037-07-01,1924.707788875703
2037-10-01,1966.3449205299528
2038-01-01,2150.5054125501283
2038-04-01,2083.522911010286
2038-07-01,1929.724320677963
2038-10-01,2078.136339698259
2039-01-01,2166.670857140049
2039-04-01,2055.3657872110743
2039-07-01,2025.8615500444437
2039-10-01,2137.6019119269417
2040-01-01,2125.9517481846938
2040-04-01,2116.4631143957026
2040-07-01,2120.6742016550115
2040-10-01,2108.8463892020113
2041-01-01,2143.9820845653553
2041-04-01,2227.369518772812
2041-07-01,2124.4268917234235
2041-10-01,2089.6526498202375
2042-01-01,2246.6735665525835
2042-04-01,2273.6224094818194
2042-07-01,2085.766874212874
2042-10-01,2162.596963496966
2043-01-01,2331.7192940643113
2043-04-01,2239.400380553556
2043-07-01,2117.103824084117
2043-10-01,2270.297470608566
2044-01-01,2324.2777575205823
2044-04-01,2230.6932591722807
2044-07-01,2224.141820093976
2044-10-01,2303.254491219506
2045-01-01,2289.9344887442426
2045-04-01,2314.0979693462305
2045-07-01,2298.069893685876
2045-10-01,2265.8291434532634
2046-01-01,2334.452973353712
2046-04-01,2416.4151507936685
2046-07-01,2280.976363661112
2046-10-01,2268.7779791249454
2047-01-01,2443.5370273778553
2047-04-01,2436.406683029149
2047-07-01,2253.0308275052503
2047-10-01,2360.958723743662
2048-01-01,2505.366886237472
2048-04-01,2398.0974439066717
2048-07-01,2310.199699371075
2048-10-01,2455.9233487506403
2049-01-01,2480.4333600817804
2049-04-01,2413.4881745622297
2049-07-01,2419.009682851848
2049-10-01,2463.6752461961387
2050-01-01,2460.728743369297
2050-04-01,2512.5206716216485
2050-07-01,2468.15428289242
2050-10-01,2426.7848439608842
2051-01-01,2529.6349631046896
2051-04-01,2598.428768672723
2051-07-01,2437.4012475040813
2051-10-01,2455.0029408404685
2052-01-01,2635.903340936682
2052-04-01,2595.032348166883
2052-07-01,2427.490346611062
2052-10-01,2558.787175054977
2053-01-01,2672.1798651159925
2053-04-01,2561.7757763482673
2053-07-01,2506.874533590569
2053-10-01,2634.2477895179345
