original,forecast
2024-01-01,9.874305271994457
2024-04-01,9.817350636544978
2024-07-01,9.78287617681989
2024-10-01,9.76959241443385
2025-01-01,9.773227055906693
2025-04-01,9.788103561486613
2025-07-01,9.808467432624443
2025-10-01,9.829425232425274
2026-01-01,9.847463643985535
2026-04-01,9.860592539067158
2026-07-01,9.868202597803725
2026-10-01,9.87074615044592
2027-01-01,9.869345289670774
2027-04-01,9.865411518568985
2027-07-01,9.86033397125319
2027-10-01,9.855265145480784
2028-01-01,9.851008851998145
2028-04-01,9.847997405119562
2028-07-01,9.846334791069596
2028-10-01,9.845879064032433
2029-01-01,9.846339039806285
2029-04-01,9.84736559480508
2029-07-01,9.84862467059036
2029-10-01,9.849845882021175
2030-01-01,9.85084634730079
2030-04-01,9.851533415370021
2030-07-01,9.851892215903987
2030-10-01,9.85196458631271
2031-01-01,9.851825326909768
2031-04-01,9.851560367142232
2031-07-01,9.851249740697488
2031-10-01,9.850956628978745
2032-01-01,9.850722387435406
2032-04-01,9.850566543144758
2032-07-01,9.850490265968
2032-10-01,9.850481714283136
2033-01-01,9.850521839906138
2033-04-01,9.850589590276195
2033-07-01,9.850665861880366
2033-10-01,9.850735952244298
2034-01-01,9.850790572832341
2034-04-01,9.850825695369627
2034-07-01,9.850841607578399
2034-10-01,9.85084156679791
2035-01-01,9.85083038686974
2035-04-01,9.850813203222089
2035-07-01,9.850794558926017
2035-10-01,9.85077786040678
2036-01-01,9.850765178011642
2036-04-01,9.850757319242643
2036-07-01,9.8507540808369
2036-10-01,9.850754585694236
2037-01-01,9.85075762547937
2037-04-01,9.850761952681417
2037-07-01,9.850766490895483
2037-10-01,9.850770454514358
2038-01-01,9.850773386086454
2038-04-01,9.850775130207285
2038-07-01,9.850775767223592
2038-10-01,9.850775529407901
2039-01-01,9.850774718222409
2039-04-01,9.850773635507048
2039-07-01,9.850772535343598
2039-10-01,9.850771598023519
2040-01-01,9.850770923600322
2040-04-01,9.850770540150583
2040-07-01,9.850770420996907
2040-10-01,9.850770505452086
2041-01-01,9.850770718722977
2041-04-01,9.850770988060685
2041-07-01,9.850771253718722
2041-10-01,9.850771474540336
2042-01-01,9.850771628904527
2042-04-01,9.850771712278908
2042-07-01,9.850771732791223
2042-10-01,9.85077170612118
2043-01-01,9.850771650730087
2043-04-01,9.850771584085491
2043-07-01,9.850771520181587
2043-10-01,9.850771468359449
2044-01-01,9.850771433223086
2044-04-01,9.850771415334439
2044-07-01,9.85077141234204
2044-10-01,9.850771420233063
2045-01-01,9.8507714344724
2045-04-01,9.85077145088157
2045-07-01,9.850771466196043
2045-10-01,9.850771478309202
2046-01-01,9.85077148625857
2046-04-01,9.850771490034157
2046-07-01,9.850771490293024
2046-10-01,9.850771488053732
2047-01-01,9.850771484425355
2047-04-01,9.850771480403754
2047-07-01,9.850771476747251
2047-10-01,9.85077147392757
2048-01-01,9.85077147214114
2048-04-01,9.850771471360817
2048-07-01,9.850771471407562
2048-10-01,9.850771472024704
2049-01-01,9.85077147294217
2049-04-01,9.850771473923496
2049-07-01,9.850771474793309
2049-10-01,9.850771475446827
2050-01-01,9.850771475845256
2050-04-01,9.850771476002079
2050-07-01,9.85077147596515
2050-10-01,9.850771475798732
2051-01-01,9.850771475568322
2051-04-01,9.850771475329863
2051-07-01,9.850771475123716
2051-10-01,9.850771474972944
2052-01-01,9.850771474884846
2052-04-01,9.850771474854552
2052-07-01,9.850771474869463
2052-10-01,9.850771474913584
2053-01-01,9.850771474971094
2053-04-01,9.850771475028807
2053-07-01,9.850771475077481
2053-10-01,9.850771475112095
